Image,brand,model,category,Page,Img Score,repairability_score,source,device_text,Release Order,Date,Summary,Note,Scorecard Version,problem,fixed_flag,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Failure_ID,usage_duration,failure_type,warranty_status,repair_cost,customer_rating,comments,series,Thickness,Dimensions (WxDxH),Weight,Colors,Operating System,Operating System Type,Display Size,Display Resolution,Pixel Density,Display Type,Display Features,Display Touchscreen,Processor,Clock-speed,Chipset,Cache,Graphic Processor,Capacity,RAM Type,RAM Speed,Memory Slots,Memory Layout,SSD Capacity,SSD Type,Battery Cell,Battery Type,Power Supply,Wireless LAN,Wi-Fi Version,Bluetooth,Bluetooth Version,Other Networking Options,HDMI Ports,USB 2.0 slots,SD Card Reader,Ethernet ports,Headphone Jack,Microphone Jack,Web-cam,Video Recording,Audio Solution,Speakers,Sound Technologies,In-built Microphone,Microphone Type,Pointing device,Keyboard,Fingerprint scanner,Face Recognition,Warranty,Sales Package,Refresh Rate,Brightness,Graphics Memory,Expandable Memory,Thunderbolt Port,VGA Port,Backlit Keyboard,HDD Capacity,HDD Speed(RPM),HDD Type,USB 3.0 slots,Secondary cam(Rear-facing),Lockport,Battery Life,USB Type C,Battery Capacity,Aspect Ratio,Number of Cores,SSD Interface,Fast Charging Support,market_status,price,device_text_clean
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-10-4-230x350.png,Huawei Y6s,JAT-L41,Smartphone,8.0,,5.6,repairability-final,Huawei Y6s JAT-L41 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei y6s jat l41 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-14-8-230x350.png,XIAOMI,Mi Note 10 Pro,Smartphone,8.0,,7.0,repairability-final,XIAOMI Mi Note 10 Pro Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xiaomi mi note 10 pro smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-15-2-230x350.png,Huawei P30 Pro,VOG-L29,Smartphone,8.0,,5.2,repairability-final,Huawei P30 Pro VOG-L29 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei p30 pro vog l29 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-13-8-230x350.png,HMD GLOBAL OY,Nokia 8.1,Smartphone,8.0,,6.1,repairability-final,HMD GLOBAL OY Nokia 8.1 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hmd global oy nokia 8 1 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-12-7-230x350.png,HMD GLOBAL OY,Nokia 3.1,Smartphone,8.0,,6.8,repairability-final,HMD GLOBAL OY Nokia 3.1 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hmd global oy nokia 3 1 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-11-7-230x350.png,APPLE,A2407,Smartphone,9.0,,6.0,repairability-final,APPLE A2407 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apple a2407 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-7-6-230x350.png,Huawei P30,ELE-L29,Smartphone,9.0,,5.1,repairability-final,Huawei P30 ELE-L29 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei p30 ele l29 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-10-6-230x350.png,HONOR 9A,MOA-LX9N,Smartphone,9.0,,6.4,repairability-final,HONOR 9A MOA-LX9N Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,honor 9a moa lx9n smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-7-8-230x350.png,APPLE,A2407,Smartphone,9.0,,6.0,repairability-final,APPLE A2407 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apple a2407 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-9-7-230x350.png,XIAOMI,Redmi 7,Smartphone,9.0,,7.1,repairability-final,XIAOMI Redmi 7 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xiaomi redmi 7 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-6-6-230x350.jpg,GENERIQUE,GENERIQUE,Smartphone,9.0,,5.7,repairability-final,GENERIQUE GENERIQUE Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generique generique smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-6-7-230x350.png,XIAOMI,Mi 10T Lite,Smartphone,9.0,,7.1,repairability-final,XIAOMI Mi 10T Lite Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xiaomi mi 10t lite smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-5-7-230x350.png,XIAOMI,F4L – Mi Note 10 Lite (128 Go),Smartphone,9.0,,6.7,repairability-final,XIAOMI F4L – Mi Note 10 Lite (128 Go) Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xiaomi f4l mi note 10 lite 128 go smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-4-7-230x350.png,XIAOMI,Redmi 8,Smartphone,9.0,,7.1,repairability-final,XIAOMI Redmi 8 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xiaomi redmi 8 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-3-8-230x350.png,YANG TECHNOLOGY SAS,OPPO FIND X2 PRO(CPH2025),Smartphone,9.0,,7.1,repairability-final,YANG TECHNOLOGY SAS OPPO FIND X2 PRO(CPH2025) Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yang technology sas oppo find x2 pro cph2025 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-2-7-230x350.png,Huawei P30,ELE-L29,Smartphone,9.0,,5.1,repairability-final,Huawei P30 ELE-L29 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei p30 ele l29 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-2-7-230x350.png,HONOR,YAL-L21,Smartphone,9.0,,6.7,repairability-final,HONOR YAL-L21 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,honor yal l21 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-1-5-230x350.png,Huawei Y6p,MED-LX9N,Smartphone,9.0,,5.2,repairability-final,Huawei Y6p MED-LX9N Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei y6p med lx9n smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-26-230x350.png,Huawei P30 Pro,VOG-L29,Smartphone,9.0,,5.2,repairability-final,Huawei P30 Pro VOG-L29 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei p30 pro vog l29 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/2-a-39-1-1-230x350.png,LOGICOM,STARTER_L_8G_NR_BL,Smartphone,9.0,,3.0,repairability-final,LOGICOM STARTER_L_8G_NR_BL Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,logicom starter l 8g nr bl smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-9-4-230x350.png,Huawei Y7 2019,DUB-LX1,Smartphone,9.0,,5.3,repairability-final,Huawei Y7 2019 DUB-LX1 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei y7 2019 dub lx1 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-3-7-230x350.png,APPLE,A2407,Smartphone,10.0,,6.0,repairability-final,APPLE A2407 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apple a2407 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-8-5-230x350.png,Huawei P smart 2019,POT-LX1,Smartphone,10.0,,5.3,repairability-final,Huawei P smart 2019 POT-LX1 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei p smart 2019 pot lx1 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-5-3-230x350.png,SAMSUNG,G973FZGGXEF,Smartphone,10.0,,5.7,repairability-final,SAMSUNG G973FZGGXEF Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,samsung g973fzggxef smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-7-5-230x350.png,Huawei P30,ELE-L29,Smartphone,10.0,,5.1,repairability-final,Huawei P30 ELE-L29 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei p30 ele l29 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-6-5-230x350.png,APPLE,A2221,Smartphone,10.0,,4.6,repairability-final,APPLE A2221 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apple a2221 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-8-7-230x350.png,ASUS,ZS673KS-1A031FR,Smartphone,10.0,,6.7,repairability-final,ASUS ZS673KS-1A031FR Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asus zs673ks 1a031fr smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-3-4-230x350.png,SAMSUNG,–,Smartphone,10.0,,5.9,repairability-final,SAMSUNG – Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,samsung smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-6-4-230x350.png,APPLE,A2221,Smartphone,10.0,,4.6,repairability-final,APPLE A2221 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apple a2221 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/8-a-10-28-230x350.png,Samsung,SM-A526BLVDEUH,Smartphone,10.0,,8.6,repairability-final,Samsung SM-A526BLVDEUH Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,samsung sm a526blvdeuh smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-7-7-230x350.png,HMD GLOBAL OY,Nokia 3.1,Smartphone,10.0,,6.8,repairability-final,HMD GLOBAL OY Nokia 3.1 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hmd global oy nokia 3 1 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-2-5-230x350.png,Huawei P smart 2020,POT-LX1A,Smartphone,10.0,,5.1,repairability-final,Huawei P smart 2020 POT-LX1A Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei p smart 2020 pot lx1a smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-2-6-230x350.png,VIVO,X60PRO B,Smartphone,10.0,,7.8,repairability-final,VIVO X60PRO B Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vivo x60pro b smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-1-4-230x350.png,GENERIQUE,GENERIQUE,Smartphone,10.0,,5.7,repairability-final,GENERIQUE GENERIQUE Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generique generique smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-25-230x350.png,GENERIQUE,GENERIQUE,Smartphone,10.0,,5.7,repairability-final,GENERIQUE GENERIQUE Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generique generique smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-4-4-230x350.png,Huawei P smart+,INE-LX1,Smartphone,10.0,,5.5,repairability-final,Huawei P smart+ INE-LX1 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei p smart ine lx1 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-6-7-230x350.jpg,HMD GLOBAL OY,Nokia 7.1,Smartphone,10.0,,6.1,repairability-final,HMD GLOBAL OY Nokia 7.1 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hmd global oy nokia 7 1 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-4-6-230x350.png,APPLE,A2399,Smartphone,11.0,,6.0,repairability-final,APPLE A2399 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apple a2399 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-3-6-230x350.png,HMD GLOBAL OY,Nokia 7.1,Smartphone,11.0,,6.1,repairability-final,HMD GLOBAL OY Nokia 7.1 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hmd global oy nokia 7 1 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-3-5-230x350.png,SONY,Xperia 10 III,Smartphone,11.0,,5.9,repairability-final,SONY Xperia 10 III Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sony xperia 10 iii smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-1-7-230x350.png,VIVO,X60PRO N,Smartphone,11.0,,7.8,repairability-final,VIVO X60PRO N Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vivo x60pro n smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-45-230x350.png,APPLE,A2399,Smartphone,11.0,,6.0,repairability-final,APPLE A2399 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apple a2399 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-2-5-230x350.png,XIAOMI,Mi Note 10 Pro,Smartphone,11.0,,7.0,repairability-final,XIAOMI Mi Note 10 Pro Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xiaomi mi note 10 pro smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-2-6-230x350.png,Huawei Y7 2018,LDN-L21,Smartphone,11.0,,5.7,repairability-final,Huawei Y7 2018 LDN-L21 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei y7 2018 ldn l21 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-1-6-230x350.png,WIKO SAS,VIEW4 (V830),Smartphone,11.0,,7.0,repairability-final,WIKO SAS VIEW4 (V830) Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wiko sas view4 v830 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-44-230x350.png,OnePlus,OnePlus,Smartphone,11.0,,6.8,repairability-final,OnePlus OnePlus Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oneplus oneplus smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-32-3-230x350.png,XIAOMI,F4L – Mi Note 10 Lite (128 Go),Smartphone,11.0,,6.7,repairability-final,XIAOMI F4L – Mi Note 10 Lite (128 Go) Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xiaomi f4l mi note 10 lite 128 go smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-19-5-230x350.png,XIAOMI,Mi 11 i,Smartphone,11.0,,7.2,repairability-final,XIAOMI Mi 11 i Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xiaomi mi 11 i smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-17-5-230x350.png,HMD GLOBAL OY,Nokia 3.4,Smartphone,11.0,,6.3,repairability-final,HMD GLOBAL OY Nokia 3.4 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hmd global oy nokia 3 4 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-16-5-230x350.png,HMD GLOBAL OY,Nokia 7.2,Smartphone,11.0,,6.0,repairability-final,HMD GLOBAL OY Nokia 7.2 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hmd global oy nokia 7 2 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-31-3-230x350.png,HONOR,DNN-LX9,Smartphone,11.0,,6.8,repairability-final,HONOR DNN-LX9 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,honor dnn lx9 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-15-6-230x350.png,APPLE,A2399,Smartphone,11.0,,6.0,repairability-final,APPLE A2399 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apple a2399 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-24-3-230x350.png,APPLE,A2399,Smartphone,11.0,,6.0,repairability-final,APPLE A2399 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apple a2399 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-14-7-230x350.png,XIAOMI,Mi 9T (64 Go),Smartphone,12.0,,7.0,repairability-final,XIAOMI Mi 9T (64 Go) Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xiaomi mi 9t 64 go smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-13-7-230x350.png,Huawei P40 Pro+,ELS-N39,Smartphone,12.0,,7.1,repairability-final,Huawei P40 Pro+ ELS-N39 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei p40 pro els n39 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-23-3-230x350.png,HONOR 9A,MOA-LX9N,Smartphone,12.0,,6.4,repairability-final,HONOR 9A MOA-LX9N Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,honor 9a moa lx9n smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-13-3-230x350.png,Huawei P smart 2021,PPA-LX1,Smartphone,12.0,,5.2,repairability-final,Huawei P smart 2021 PPA-LX1 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei p smart 2021 ppa lx1 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-12-6-230x350.png,XIAOMI,Mi 10 Lite,Smartphone,12.0,,7.1,repairability-final,XIAOMI Mi 10 Lite Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xiaomi mi 10 lite smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-22-2-230x350.png,APPLE,A2399,Smartphone,12.0,,6.0,repairability-final,APPLE A2399 Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apple a2399 smartphone
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-21-4-230x350.png,XIAOMI,Mi 10 Lite,Smartphone,12.0,,7.1,repairability-final,XIAOMI Mi 10 Lite Smartphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xiaomi mi 10 lite smartphone
